雇	gu3
雁	ngaan6
雅	ngaa5,aa1(ngaa1)
雄	hung4
集	zaap6(zap6)
雋	zeon3,syun5(cyun5)
雍	jung1,jung3
雉	zi6
雌	ci1
雕	diu1
雖	seoi1
雜	zaap6
雙	soeng1
雛	co4(co1)
雞	gai1
難	naan4,naan6,no4
離	lei4,lei6
雨	jyu5,jyu6
雪	syut3
雯	man4
雲	wan4
雷	leoi4
電	din6
雹	bok6
零	ling4,lin4
需	seoi1
震	zan3
霄	siu1
霆	ting4
霉	mui4(mei4)
霎	saap3
霑	zim1
霖	lam4
霍	fok3
霓	ngai4
霏	fei1
霜	soeng1
霞	haa4
霪	jam4
霧	mou6
霸	baa3(paak3)
霹	pik1
露	lou6(lau6)
霽	zai3(cai4)
霾	maai4(lei4,mai4)
靄	oi2(ngoi2)
靂	lik6(lik1)
靈	ling4,leng4
青	cing1(ceng1)
靖	zing6
靛	din6
靜	zing6
非	fei1,fei2
靠	kaau3
靡	mei5,mei4
面	min6
靦	tin2,min5
靨	jip3
革	gaak3(gaap3),gik1
靶	baa2(baa3)
靴	hoe1
靼	daat3
鞅	joeng2(joeng1),joeng3
鞍	on1(ngon1)
鞋	haai4
鞏	gung2
鞘	ciu3,saau1
鞠	guk1
鞣	jau4
鞦	cau1
鞭	bin1
韃	taat3
韁	goeng1
韆	cin1
韋	wai4(wai5)
韌	ngan6(jan6)
韓	hon4
韜	tou1
韭	gau2
音	jam1
章	zoeng1
竟	ging2
韶	siu4
韻	wan6(wan5)
響	hoeng2
頁	jip6,kit3(sau2)
頂	ding2(deng2)
頃	king2,king1
項	hong6
順	seon6
須	seoi1
預	jyu6
頑	waan4
頓	deon6,duk6
頒	baan1(paan1),fan4
頌	zung6,jung4
頗	po2,po1
領	ling5(leng5)
頡	kit3,git3
頰	gaap3(haap3)
頸	geng2
頻	pan4
頭	tau4
頤	ji4
頷	ham5
頹	teoi4
顆	fo2,fo3
額	ngaak6
顏	ngaan4
題	tai4
顎	ngok6
類	leoi6
願	jyun6
顛	din1
顧	gu3
顫	zin3
顯	hin2
顰	pan4
顱	lou4
風	fung1,fung3
颯	saap3
颱	toi4
颳	gwaat3
颶	geoi6
颺	joeng4
颼	sau1(suk1)
飄	piu1
飛	fei1
食	sik6,ji6,zi6
飢	gei1
飧	syun1
飪	jam6(jam5)
飯	faan6,faan5
飩	tan4(tan1,tyun4)
飲	jam2,jam3
飭	cik1(sik1)
飼	zi6
飴	ji4
飽	baau2
飾	sik1
餃	gaau2
餅	beng2(bing2)
餌	nei6
餉	hoeng2
養	joeng5,joeng6
餓	ngo6
餒	neoi5(noi5)
餘	jyu4
餐	caan1
館	gun2
餞	zin3(zin6)
餛	wan4
餡	haam6(haam2)
餵	wai3
餿	sau1(suk1)
餾	lau6(lau4)
餽	gwai6
饅	maan4(maan6)
饒	jiu4
饑	gei1
饜	jim3(jim1)
饞	caam4
首	sau2(sau3)
香	hoeng1
馥	fuk1(fuk6)
馨	hing1
馬	maa5
馮	pang4,fung4
馭	jyu6
馳	ci4
馱	to4,do6(to6)
馴	seon4(ceon4)
駁	bok3
駝	to4
駐	zyu3
駕	gaa3
駟	si3
駛	sai2(si2)
駑	nou4
駒	keoi1
駙	fu6
駭	haai5(haai6,hoi4,hoi5)
駢	pin4(ping4)
駱	lok3(lok6)
騁	cing2(ping3)
駿	zeon3
騎	gei6(kei3),kei4(ke4)
騙	pin3
騖	mou6
騫	hin1
騷	sou1
騰	tang4
驅	keoi1
驃	piu3(biu1,biu6)
驀	mak6(maak6)
騾	lo4(leoi4)
驕	giu1
驚	ging1(geng1)
驛	jik6
驗	jim6
驟	zau6(zaau6)
驢	leoi4(lou4)
驥	kei3(gei3)
驪	lei4
骨	gwat1
骯	ong1(kong3,ngong1)
骰	tau4(sik1)
骷	fu1
骸	haai4(hoi4)
骼	gaak3
髏	lau4
髒	zong1
髓	seoi5
體	tai2
高	gou1
髦	mou4(mou1)
髮	faat3(fat3)
髯	jim4(jim6)
髻	gai3
髭	zi1
鬃	zung1(cung4)
鬆	sung1
鬍	wu4
鬚	sou1
鬢	ban3
鬥	dau3
鬧	naau6
鬨	hung6(hung3),hong6
鬱	wat1
鬼	gwai2
魁	fui1
魂	wan4
魅	mei6(mui6)
魄	paak3,tok3,bok6
魏	ngai6,ngai4
魔	mo1(mo4)
魘	jim2(jip3)
魚	jyu4
魷	jau4
魯	lou5
鮑	baau6,baau1
鮮	sin1,sin2
鮫	gaau1
鯊	saa1
鯽	zik1(zak1)
鯉	lei5
鯨	king4
鰓	soi1,saai2
鰍	cau1
鰭	kei4
鰥	gwaan1
鰱	lin4
鰾	piu5(biu1)
鰻	maan4(maan6)
鱔	sin5
鱗	leon4
鱖	kyut3,gwai3
鱷	ngok6
鱸	lou4
鳥	niu5,diu2
鳩	gau1(kau1)
鳶	jyun1(jyun4)
鳴	ming4
鳳	fung6
鴆	zam6
鴉	aa1(ngaa1)
鴕	to4
鴣	gu1
鴦	joeng1
鴨	aap3(ngaap3)
鴛	jyun1(jin1)
鴻	hung4
鴿	gap3(gaap3)
鵑	gyun1
鵝	ngo4
鵠	huk6,guk1
鶉	seon4(ceon1)
鵡	mou5
鵲	coek3(zoek3)
鵪	am1(ngam1)
鵬	paang4
鶯	ang1(ngang1)
鶴	hok6
鷂	jiu6(jiu2,jiu4)
鷓	ze3
鷗	au1(ngau1)
鷥	si1
鷹	jing1
鷺	lou6
鸚	jing1
鸞	lyun4
鹵	lou5
鹹	haam4
鹽	jim4
鹼	gaan2
鹿	luk6
麋	mei4(mai4)
麒	kei4
麗	lai6,lei4
麓	luk1(luk6)
麝	se6
麟	leon4
麥	mak6(maak6)
麩	fu1
麴	kuk1(guk1)
麻	maa4
麼	mo1(maa1,mo5)
麾	fai1
黃	wong4
黍	syu2
黎	lai4
黏	nim4(nim1)
黑	hak1(haak1)
墨	mak6(maak6)
默	mak6
黔	kim4
點	dim2
黜	ceot1(zeot1,zyut3,zyut6)
黝	jau2
黛	doi6
黠	hat6(hat1,kit3,waat6)
黨	dong2,tong2
黯	am2(am3,ngam2)
黴	mei4(mui4)
黷	duk6
鼇	ngou4
鼎	ding2
鼓	gu2
鼕	dung1(tung4)
鼙	pei4
鼠	syu2
鼬	jau6(jau2)
鼴	jin2
鼻	bei6
鼾	hon4
齊	cai4,zi1,zaai1,zai6
齋	zaai1
齒	ci2
齟	zeoi2(zeoi6)
齣	ceot1
齡	ling4
齦	ngan4,han2(hang2)
齬	jyu5
齪	cuk1
齷	ak1(ngak1)
齲	geoi2
龍	lung4
龔	gung1
龜	gwai1,gwan1,gau1(kau1)
